r2,r3,first_grouped_ratio,first_condition_4r3_ge_r2,first_ratio_ge_1_16,second_grouped_ratio,second_condition_r2_ge_2r3,second_ratio_ge_1_16,at_least_one_case_applies,an_applicable_case_proves_1_16
34,19,53/806,True,True,53/852,False,False,True,True
34,20,27/409,True,True,9/145,False,False,True,True
34,21,11/166,True,True,55/888,False,False,True,True
34,22,28/421,True,True,28/453,False,False,True,True
34,23,57/854,True,True,19/308,False,False,True,True
34,24,29/433,True,True,29/471,False,False,True,True
34,25,59/878,True,True,59/960,False,False,True,True
34,26,6/89,True,True,10/163,False,False,True,True
34,27,61/902,True,True,61/996,False,False,True,True
34,28,31/457,True,True,31/507,False,False,True,True
34,29,63/926,True,True,21/344,False,False,True,True
34,30,32/469,True,True,32/525,False,False,True,True
34,31,13/190,True,True,65/1068,False,False,True,True
34,32,33/481,True,True,11/181,False,False,True,True
34,33,67/974,True,True,67/1104,False,False,True,True
34,34,2/29,True,True,2/33,False,False,True,True
34,35,69/998,True,True,23/380,False,False,True,True
34,36,7/101,True,True,35/579,False,False,True,True
34,37,71/1022,True,True,71/1176,False,False,True,True
34,38,36/517,True,True,12/199,False,False,True,True
34,39,73/1046,True,True,73/1212,False,False,True,True
34,40,37/529,True,True,37/615,False,False,True,True
34,41,15/214,True,True,25/416,False,False,True,True
34,42,38/541,True,True,38/633,False,False,True,True
34,43,77/1094,True,True,77/1284,False,False,True,True
34,44,39/553,True,True,13/217,False,False,True,True
34,45,79/1118,True,True,79/1320,False,False,True,True
34,46,8/113,True,True,40/669,False,False,True,True
34,47,81/1142,True,True,27/452,False,False,True,True
34,48,41/577,True,True,41/687,False,False,True,True
34,49,83/1166,True,True,83/1392,False,False,True,True
34,50,42/589,True,True,14/235,False,False,True,True
34,51,1/14,True,True,5/84,False,False,True,True
34,52,43/601,True,True,43/723,False,False,True,True
34,53,87/1214,True,True,29/488,False,False,True,True
34,54,44/613,True,True,44/741,False,False,True,True
34,55,89/1238,True,True,89/1500,False,False,True,True
34,56,9/125,True,True,15/253,False,False,True,True
34,57,91/1262,True,True,91/1536,False,False,True,True
34,58,46/637,True,True,46/777,False,False,True,True
34,59,93/1286,True,True,31/524,False,False,True,True
34,60,47/649,True,True,47/795,False,False,True,True
34,61,19/262,True,True,95/1608,False,False,True,True
34,62,48/661,True,True,16/271,False,False,True,True
34,63,97/1334,True,True,97/1644,False,False,True,True
34,64,49/673,True,True,49/831,False,False,True,True
35,0,1/17,False,False,1/15,True,True,True,True
35,1,36/607,False,False,12/181,True,True,True,True
35,2,37/619,False,False,37/561,True,True,True,True
35,3,38/631,False,False,38/579,True,True,True,True
35,4,39/643,False,False,13/199,True,True,True,True
35,5,8/131,False,False,8/123,True,True,True,True
35,6,41/667,False,False,41/633,True,True,True,True
35,7,6/97,False,False,2/31,True,True,True,True
35,8,43/691,False,False,43/669,True,True,True,True
35,9,44/703,True,True,44/687,True,True,True,True
35,10,9/143,True,True,3/47,True,True,True,True
35,11,46/727,True,True,46/723,True,True,True,True
35,12,47/739,True,True,47/741,True,True,True,True
35,13,48/751,True,True,16/253,True,True,True,True
35,14,7/109,True,True,7/111,True,True,True,True
35,15,2/31,True,True,10/159,True,True,True,True
35,16,51/787,True,True,17/271,True,True,True,True
35,17,52/799,True,True,52/831,True,True,True,True
35,18,53/811,True,True,53/849,False,False,True,True
35,19,54/823,True,True,18/289,False,False,True,True
35,20,11/167,True,True,11/177,False,False,True,True
35,21,8/121,True,True,8/129,False,False,True,True
35,22,57/859,True,True,19/307,False,False,True,True
35,23,58/871,True,True,58/939,False,False,True,True
35,24,59/883,True,True,59/957,False,False,True,True
35,25,12/179,True,True,4/65,False,False,True,True
35,26,61/907,True,True,61/993,False,False,True,True
35,27,62/919,True,True,62/1011,False,False,True,True
35,28,9/133,True,True,3/49,False,False,True,True
35,29,64/943,True,True,64/1047,False,False,True,True
35,30,13/191,True,True,13/213,False,False,True,True
35,31,66/967,True,True,22/361,False,False,True,True
35,32,67/979,True,True,67/1101,False,False,True,True
35,33,68/991,True,True,68/1119,False,False,True,True
35,34,69/1003,True,True,23/379,False,False,True,True
35,35,2/29,True,True,2/33,False,False,True,True
35,36,71/1027,True,True,71/1173,False,False,True,True
35,37,72/1039,True,True,24/397,False,False,True,True
35,38,73/1051,True,True,73/1209,False,False,True,True
35,39,74/1063,True,True,74/1227,False,False,True,True
35,40,3/43,True,True,5/83,False,False,True,True
35,41,76/1087,True,True,76/1263,False,False,True,True
35,42,11/157,True,True,11/183,False,False,True,True
35,43,78/1111,True,True,26/433,False,False,True,True
35,44,79/1123,True,True,79/1317,False,False,True,True
35,45,16/227,True,True,16/267,False,False,True,True
35,46,81/1147,True,True,27/451,False,False,True,True
35,47,82/1159,True,True,82/1371,False,False,True,True
35,48,83/1171,True,True,83/1389,False,False,True,True
35,49,12/169,True,True,4/67,False,False,True,True
35,50,17/239,True,True,17/285,False,False,True,True
35,51,86/1207,True,True,86/1443,False,False,True,True
35,52,87/1219,True,True,29/487,False,False,True,True
35,53,88/1231,True,True,88/1479,False,False,True,True
35,54,89/1243,True,True,89/1497,False,False,True,True
35,55,18/251,True,True,6/101,False,False,True,True
35,56,13/181,True,True,13/219,False,False,True,True
35,57,92/1279,True,True,92/1551,False,False,True,True
35,58,93/1291,True,True,31/523,False,False,True,True
35,59,94/1303,True,True,94/1587,False,False,True,True
35,60,19/263,True,True,19/321,False,False,True,True
35,61,96/1327,True,True,32/541,False,False,True,True
35,62,97/1339,True,True,97/1641,False,False,True,True
35,63,14/193,True,True,14/237,False,False,True,True
35,64,99/1363,True,True,33/559,False,False,True,True
36,0,1/17,False,False,1/15,True,True,True,True
36,1,37/624,False,False,37/558,True,True,True,True
36,2,19/318,False,False,19/288,True,True,True,True
36,3,13/216,False,False,13/198,True,True,True,True
36,4,2/33,False,False,10/153,True,True,True,True
36,5,41/672,False,False,41/630,True,True,True,True
36,6,7/114,False,False,7/108,True,True,True,True
36,7,43/696,False,False,43/666,True,True,True,True
36,8,11/177,False,False,11/171,True,True,True,True
36,9,1/16,True,True,5/78,True,True,True,True
36,10,23/366,True,True,23/360,True,True,True,True
36,11,47/744,True,True,47/738,True,True,True,True
36,12,4/63,True,True,4/63,True,True,True,True
36,13,49/768,True,True,49/774,True,True,True,True
36,14,5/78,True,True,25/396,True,True,True,True
36,15,17/264,True,True,17/270,True,True,True,True
36,16,13/201,True,True,13/207,True,True,True,True
36,17,53/816,True,True,53/846,True,True,True,True
36,18,3/46,True,True,1/16,True,True,True,True
36,19,11/168,True,True,55/882,False,False,True,True
36,20,14/213,True,True,14/225,False,False,True,True
36,21,19/288,True,True,19/306,False,False,True,True
36,22,29/438,True,True,29/468,False,False,True,True
36,23,59/888,True,True,59/954,False,False,True,True
36,24,1/15,True,True,5/81,False,False,True,True
36,25,61/912,True,True,61/990,False,False,True,True
36,26,31/462,True,True,31/504,False,False,True,True
36,27,7/104,True,True,7/114,False,False,True,True
36,28,16/237,True,True,16/261,False,False,True,True
36,29,13/192,True,True,65/1062,False,False,True,True
36,30,11/162,True,True,11/180,False,False,True,True
36,31,67/984,True,True,67/1098,False,False,True,True
36,32,17/249,True,True,17/279,False,False,True,True
36,33,23/336,True,True,23/378,False,False,True,True
36,34,7/102,True,True,35/576,False,False,True,True
36,35,71/1032,True,True,71/1170,False,False,True,True
36,36,2/29,True,True,2/33,False,False,True,True
36,37,73/1056,True,True,73/1206,False,False,True,True
36,38,37/534,True,True,37/612,False,False,True,True
36,39,5/72,True,True,25/414,False,False,True,True
36,40,19/273,True,True,19/315,False,False,True,True
36,41,77/1104,True,True,77/1278,False,False,True,True
36,42,13/186,True,True,13/216,False,False,True,True
36,43,79/1128,True,True,79/1314,False,False,True,True
36,44,4/57,True,True,20/333,False,False,True,True
36,45,9/128,True,True,3/50,False,False,True,True
36,46,41/582,True,True,41/684,False,False,True,True
36,47,83/1176,True,True,83/1386,False,False,True,True
36,48,7/99,True,True,7/117,False,False,True,True
36,49,17/240,True,True,85/1422,False,False,True,True
36,50,43/606,True,True,43/720,False,False,True,True
36,51,29/408,True,True,29/486,False,False,True,True
36,52,22/309,True,True,22/369,False,False,True,True
36,53,89/1248,True,True,89/1494,False,False,True,True
36,54,1/14,True,True,5/84,False,False,True,True
36,55,91/1272,True,True,91/1530,False,False,True,True
36,56,23/321,True,True,23/387,False,False,True,True
36,57,31/432,True,True,31/522,False,False,True,True
36,58,47/654,True,True,47/792,False,False,True,True
36,59,19/264,True,True,95/1602,False,False,True,True
36,60,8/111,True,True,8/135,False,False,True,True
36,61,97/1344,True,True,97/1638,False,False,True,True
36,62,49/678,True,True,49/828,False,False,True,True
36,63,11/152,True,True,11/186,False,False,True,True
36,64,5/69,True,True,25/423,False,False,True,True
37,0,1/17,False,False,1/15,True,True,True,True
37,1,38/641,False,False,38/573,True,True,True,True
37,2,39/653,False,False,13/197,True,True,True,True
37,3,8/133,False,False,40/609,True,True,True,True
37,4,41/677,False,False,41/627,True,True,True,True
37,5,42/689,False,False,14/215,True,True,True,True
37,6,43/701,False,False,43/663,True,True,True,True
37,7,44/713,False,False,44/681,True,True,True,True
37,8,9/145,False,False,15/233,True,True,True,True
37,9,46/737,False,False,46/717,True,True,True,True
37,10,47/749,True,True,47/735,True,True,True,True
37,11,48/761,True,True,16/251,True,True,True,True
37,12,49/773,True,True,49/771,True,True,True,True
37,13,10/157,True,True,50/789,True,True,True,True
37,14,51/797,True,True,17/269,True,True,True,True
37,15,52/809,True,True,52/825,True,True,True,True
37,16,53/821,True,True,53/843,True,True,True,True
37,17,54/833,True,True,18/287,True,True,True,True
37,18,11/169,True,True,55/879,True,True,True,True
37,19,56/857,True,True,56/897,False,False,True,True
37,20,57/869,True,True,19/305,False,False,True,True
37,21,58/881,True,True,58/933,False,False,True,True
37,22,59/893,True,True,59/951,False,False,True,True
37,23,12/181,True,True,20/323,False,False,True,True
37,24,61/917,True,True,61/987,False,False,True,True
37,25,62/929,True,True,62/1005,False,False,True,True
37,26,63/941,True,True,21/341,False,False,True,True
37,27,64/953,True,True,64/1041,False,False,True,True
37,28,13/193,True,True,65/1059,False,False,True,True
37,29,66/977,True,True,22/359,False,False,True,True
37,30,67/989,True,True,67/1095,False,False,True,True
37,31,68/1001,True,True,68/1113,False,False,True,True
37,32,69/1013,True,True,23/377,False,False,True,True
37,33,14/205,True,True,70/1149,False,False,True,True
37,34,71/1037,True,True,71/1167,False,False,True,True
37,35,72/1049,True,True,24/395,False,False,True,True
37,36,73/1061,True,True,73/1203,False,False,True,True
37,37,2/29,True,True,2/33,False,False,True,True
37,38,15/217,True,True,25/413,False,False,True,True
37,39,76/1097,True,True,76/1257,False,False,True,True
37,40,77/1109,True,True,77/1275,False,False,True,True
37,41,78/1121,True,True,26/431,False,False,True,True
37,42,79/1133,True,True,79/1311,False,False,True,True
37,43,16/229,True,True,80/1329,False,False,True,True
37,44,81/1157,True,True,27/449,False,False,True,True
37,45,82/1169,True,True,82/1365,False,False,True,True
37,46,83/1181,True,True,83/1383,False,False,True,True
37,47,84/1193,True,True,28/467,False,False,True,True
37,48,17/241,True,True,85/1419,False,False,True,True
37,49,86/1217,True,True,86/1437,False,False,True,True
37,50,87/1229,True,True,29/485,False,False,True,True
37,51,88/1241,True,True,88/1473,False,False,True,True
37,52,89/1253,True,True,89/1491,False,False,True,True
37,53,18/253,True,True,30/503,False,False,True,True
37,54,91/1277,True,True,91/1527,False,False,True,True
37,55,92/1289,True,True,92/1545,False,False,True,True
37,56,93/1301,True,True,31/521,False,False,True,True
37,57,94/1313,True,True,94/1581,False,False,True,True
37,58,19/265,True,True,95/1599,False,False,True,True
37,59,96/1337,True,True,32/539,False,False,True,True
37,60,97/1349,True,True,97/1635,False,False,True,True
37,61,98/1361,True,True,98/1653,False,False,True,True
37,62,99/1373,True,True,33/557,False,False,True,True
37,63,20/277,True,True,100/1689,False,False,True,True
37,64,101/1397,True,True,101/1707,False,False,True,True
38,0,1/17,False,False,1/15,True,True,True,True
38,1,39/658,False,False,13/196,True,True,True,True
38,2,4/67,False,False,20/303,True,True,True,True
38,3,41/682,False,False,41/624,True,True,True,True
38,4,21/347,False,False,7/107,True,True,True,True
38,5,43/706,False,False,43/660,True,True,True,True
38,6,22/359,False,False,22/339,True,True,True,True
38,7,9/146,False,False,15/232,True,True,True,True
38,8,23/371,False,False,23/357,True,True,True,True
38,9,47/754,False,False,47/732,True,True,True,True
38,10,24/383,True,True,8/125,True,True,True,True
38,11,49/778,True,True,49/768,True,True,True,True
38,12,5/79,True,True,25/393,True,True,True,True
38,13,51/802,True,True,17/268,True,True,True,True
38,14,26/407,True,True,26/411,True,True,True,True
38,15,53/826,True,True,53/840,True,True,True,True
38,16,27/419,True,True,9/143,True,True,True,True
38,17,11/170,True,True,55/876,True,True,True,True
38,18,28/431,True,True,28/447,True,True,True,True
38,19,3/46,True,True,1/16,True,True,True,True
38,20,29/443,True,True,29/465,False,False,True,True
38,21,59/898,True,True,59/948,False,False,True,True
38,22,6/91,True,True,10/161,False,False,True,True
38,23,61/922,True,True,61/984,False,False,True,True
38,24,31/467,True,True,31/501,False,False,True,True
38,25,63/946,True,True,21/340,False,False,True,True
38,26,32/479,True,True,32/519,False,False,True,True
38,27,13/194,True,True,65/1056,False,False,True,True
38,28,33/491,True,True,11/179,False,False,True,True
38,29,67/994,True,True,67/1092,False,False,True,True
38,30,34/503,True,True,34/555,False,False,True,True
38,31,69/1018,True,True,23/376,False,False,True,True
38,32,7/103,True,True,35/573,False,False,True,True
38,33,71/1042,True,True,71/1164,False,False,True,True
38,34,36/527,True,True,12/197,False,False,True,True
38,35,73/1066,True,True,73/1200,False,False,True,True
38,36,37/539,True,True,37/609,False,False,True,True
38,37,15/218,True,True,25/412,False,False,True,True
38,38,2/29,True,True,2/33,False,False,True,True
38,39,77/1114,True,True,77/1272,False,False,True,True
38,40,39/563,True,True,13/215,False,False,True,True
38,41,79/1138,True,True,79/1308,False,False,True,True
38,42,8/115,True,True,40/663,False,False,True,True
38,43,81/1162,True,True,27/448,False,False,True,True
38,44,41/587,True,True,41/681,False,False,True,True
38,45,83/1186,True,True,83/1380,False,False,True,True
38,46,42/599,True,True,14/233,False,False,True,True
38,47,17/242,True,True,85/1416,False,False,True,True
38,48,43/611,True,True,43/717,False,False,True,True
38,49,87/1234,True,True,29/484,False,False,True,True
38,50,44/623,True,True,44/735,False,False,True,True
38,51,89/1258,True,True,89/1488,False,False,True,True
38,52,9/127,True,True,15/251,False,False,True,True
38,53,91/1282,True,True,91/1524,False,False,True,True
38,54,46/647,True,True,46/771,False,False,True,True
38,55,93/1306,True,True,31/520,False,False,True,True
38,56,47/659,True,True,47/789,False,False,True,True
38,57,1/14,True,True,5/84,False,False,True,True
38,58,48/671,True,True,16/269,False,False,True,True
38,59,97/1354,True,True,97/1632,False,False,True,True
38,60,49/683,True,True,49/825,False,False,True,True
38,61,99/1378,True,True,33/556,False,False,True,True
38,62,10/139,True,True,50/843,False,False,True,True
38,63,101/1402,True,True,101/1704,False,False,True,True
38,64,51/707,True,True,17/287,False,False,True,True
39,0,1/17,False,False,1/15,True,True,True,True
39,1,8/135,False,False,40/603,True,True,True,True
39,2,41/687,False,False,41/621,True,True,True,True
39,3,14/233,False,False,14/213,True,True,True,True
39,4,43/711,False,False,43/657,True,True,True,True
39,5,44/723,False,False,44/675,True,True,True,True
39,6,3/49,False,False,5/77,True,True,True,True
39,7,46/747,False,False,46/711,True,True,True,True
39,8,47/759,False,False,47/729,True,True,True,True
39,9,16/257,False,False,16/249,True,True,True,True
39,10,49/783,True,True,49/765,True,True,True,True
39,11,10/159,True,True,50/783,True,True,True,True
39,12,17/269,True,True,17/267,True,True,True,True
39,13,4/63,True,True,4/63,True,True,True,True
39,14,53/831,True,True,53/837,True,True,True,True
39,15,18/281,True,True,6/95,True,True,True,True
39,16,11/171,True,True,55/873,True,True,True,True
39,17,56/867,True,True,56/891,True,True,True,True
39,18,19/293,True,True,19/303,True,True,True,True
39,19,58/891,True,True,58/927,True,True,True,True
39,20,59/903,True,True,59/945,False,False,True,True
39,21,4/61,True,True,20/321,False,False,True,True
39,22,61/927,True,True,61/981,False,False,True,True
39,23,62/939,True,True,62/999,False,False,True,True
39,24,21/317,True,True,7/113,False,False,True,True
39,25,64/963,True,True,64/1035,False,False,True,True
39,26,1/15,True,True,5/81,False,False,True,True
39,27,22/329,True,True,22/357,False,False,True,True
39,28,67/999,True,True,67/1089,False,False,True,True
39,29,68/1011,True,True,68/1107,False,False,True,True
39,30,23/341,True,True,23/375,False,False,True,True
39,31,14/207,True,True,70/1143,False,False,True,True
39,32,71/1047,True,True,71/1161,False,False,True,True
39,33,24/353,True,True,8/131,False,False,True,True
39,34,73/1071,True,True,73/1197,False,False,True,True
39,35,74/1083,True,True,74/1215,False,False,True,True
39,36,5/73,True,True,25/411,False,False,True,True
39,37,76/1107,True,True,76/1251,False,False,True,True
39,38,77/1119,True,True,77/1269,False,False,True,True
39,39,2/29,True,True,2/33,False,False,True,True
39,40,79/1143,True,True,79/1305,False,False,True,True
39,41,16/231,True,True,80/1323,False,False,True,True
39,42,27/389,True,True,9/149,False,False,True,True
39,43,82/1179,True,True,82/1359,False,False,True,True
39,44,83/1191,True,True,83/1377,False,False,True,True
39,45,28/401,True,True,28/465,False,False,True,True
39,46,17/243,True,True,85/1413,False,False,True,True
39,47,86/1227,True,True,86/1431,False,False,True,True
39,48,29/413,True,True,29/483,False,False,True,True
39,49,88/1251,True,True,88/1467,False,False,True,True
39,50,89/1263,True,True,89/1485,False,False,True,True
39,51,6/85,True,True,10/167,False,False,True,True
39,52,7/99,True,True,7/117,False,False,True,True
39,53,92/1299,True,True,92/1539,False,False,True,True
39,54,31/437,True,True,31/519,False,False,True,True
39,55,94/1323,True,True,94/1575,False,False,True,True
39,56,19/267,True,True,95/1593,False,False,True,True
39,57,32/449,True,True,32/537,False,False,True,True
39,58,97/1359,True,True,97/1629,False,False,True,True
39,59,98/1371,True,True,98/1647,False,False,True,True
39,60,33/461,True,True,11/185,False,False,True,True
39,61,20/279,True,True,100/1683,False,False,True,True
39,62,101/1407,True,True,101/1701,False,False,True,True
39,63,34/473,True,True,34/573,False,False,True,True
39,64,103/1431,True,True,103/1737,False,False,True,True
40,0,1/17,False,False,1/15,True,True,True,True
40,1,41/692,False,False,41/618,True,True,True,True
40,2,21/352,False,False,7/106,True,True,True,True
40,3,43/716,False,False,43/654,True,True,True,True
40,4,11/182,False,False,11/168,True,True,True,True
40,5,9/148,False,False,3/46,True,True,True,True
40,6,23/376,False,False,23/354,True,True,True,True
40,7,47/764,False,False,47/726,True,True,True,True
40,8,6/97,False,False,2/31,True,True,True,True
40,9,49/788,False,False,49/762,True,True,True,True
40,10,1/16,True,True,5/78,True,True,True,True
40,11,51/812,True,True,17/266,True,True,True,True
40,12,13/206,True,True,13/204,True,True,True,True
40,13,53/836,True,True,53/834,True,True,True,True
40,14,27/424,True,True,9/142,True,True,True,True
40,15,11/172,True,True,11/174,True,True,True,True
40,16,7/109,True,True,7/111,True,True,True,True
40,17,57/884,True,True,19/302,True,True,True,True
40,18,29/448,True,True,29/462,True,True,True,True
40,19,59/908,True,True,59/942,True,True,True,True
40,20,3/46,True,True,1/16,True,True,True,True
40,21,61/932,True,True,61/978,False,False,True,True
40,22,31/472,True,True,31/498,False,False,True,True
40,23,63/956,True,True,21/338,False,False,True,True
40,24,8/121,True,True,8/129,False,False,True,True
40,25,13/196,True,True,13/210,False,False,True,True
40,26,33/496,True,True,11/178,False,False,True,True
40,27,67/1004,True,True,67/1086,False,False,True,True
40,28,17/254,True,True,17/276,False,False,True,True
40,29,69/1028,True,True,23/374,False,False,True,True
40,30,7/104,True,True,7/114,False,False,True,True
40,31,71/1052,True,True,71/1158,False,False,True,True
40,32,9/133,True,True,3/49,False,False,True,True
40,33,73/1076,True,True,73/1194,False,False,True,True
40,34,37/544,True,True,37/606,False,False,True,True
40,35,3/44,True,True,5/82,False,False,True,True
40,36,19/278,True,True,19/312,False,False,True,True
40,37,77/1124,True,True,77/1266,False,False,True,True
40,38,39/568,True,True,13/214,False,False,True,True
40,39,79/1148,True,True,79/1302,False,False,True,True
40,40,2/29,True,True,2/33,False,False,True,True
40,41,81/1172,True,True,27/446,False,False,True,True
40,42,41/592,True,True,41/678,False,False,True,True
40,43,83/1196,True,True,83/1374,False,False,True,True
40,44,21/302,True,True,7/116,False,False,True,True
40,45,17/244,True,True,17/282,False,False,True,True
40,46,43/616,True,True,43/714,False,False,True,True
40,47,87/1244,True,True,29/482,False,False,True,True
40,48,11/157,True,True,11/183,False,False,True,True
40,49,89/1268,True,True,89/1482,False,False,True,True
40,50,9/128,True,True,3/50,False,False,True,True
40,51,91/1292,True,True,91/1518,False,False,True,True
40,52,23/326,True,True,23/384,False,False,True,True
40,53,93/1316,True,True,31/518,False,False,True,True
40,54,47/664,True,True,47/786,False,False,True,True
40,55,19/268,True,True,19/318,False,False,True,True
40,56,12/169,True,True,4/67,False,False,True,True
40,57,97/1364,True,True,97/1626,False,False,True,True
40,58,49/688,True,True,49/822,False,False,True,True
40,59,99/1388,True,True,33/554,False,False,True,True
40,60,1/14,True,True,5/84,False,False,True,True
40,61,101/1412,True,True,101/1698,False,False,True,True
40,62,51/712,True,True,17/286,False,False,True,True
40,63,103/1436,True,True,103/1734,False,False,True,True
40,64,13/181,True,True,13/219,False,False,True,True
41,0,1/17,False,False,1/15,True,True,True,True
41,1,42/709,False,False,14/211,True,True,True,True
41,2,43/721,False,False,43/651,True,True,True,True
41,3,44/733,False,False,44/669,True,True,True,True
41,4,9/149,False,False,15/229,True,True,True,True
41,5,46/757,False,False,46/705,True,True,True,True
41,6,47/769,False,False,47/723,True,True,True,True
41,7,48/781,False,False,16/247,True,True,True,True
41,8,49/793,False,False,49/759,True,True,True,True
41,9,10/161,False,False,50/777,True,True,True,True
41,10,51/817,False,False,17/265,True,True,True,True
41,11,52/829,True,True,52/813,True,True,True,True
41,12,53/841,True,True,53/831,True,True,True,True
41,13,54/853,True,True,18/283,True,True,True,True
41,14,11/173,True,True,55/867,True,True,True,True
41,15,56/877,True,True,56/885,True,True,True,True
41,16,57/889,True,True,19/301,True,True,True,True
41,17,58/901,True,True,58/921,True,True,True,True
41,18,59/913,True,True,59/939,True,True,True,True
41,19,12/185,True,True,20/319,True,True,True,True
41,20,61/937,True,True,61/975,True,True,True,True
41,21,62/949,True,True,62/993,False,False,True,True
41,22,63/961,True,True,21/337,False,False,True,True
41,23,64/973,True,True,64/1029,False,False,True,True
41,24,13/197,True,True,65/1047,False,False,True,True
41,25,66/997,True,True,22/355,False,False,True,True
41,26,67/1009,True,True,67/1083,False,False,True,True
41,27,68/1021,True,True,68/1101,False,False,True,True
41,28,69/1033,True,True,23/373,False,False,True,True
41,29,14/209,True,True,70/1137,False,False,True,True
41,30,71/1057,True,True,71/1155,False,False,True,True
41,31,72/1069,True,True,24/391,False,False,True,True
41,32,73/1081,True,True,73/1191,False,False,True,True
41,33,74/1093,True,True,74/1209,False,False,True,True
41,34,15/221,True,True,25/409,False,False,True,True
41,35,76/1117,True,True,76/1245,False,False,True,True
41,36,77/1129,True,True,77/1263,False,False,True,True
41,37,78/1141,True,True,26/427,False,False,True,True
41,38,79/1153,True,True,79/1299,False,False,True,True
41,39,16/233,True,True,80/1317,False,False,True,True
41,40,81/1177,True,True,27/445,False,False,True,True
41,41,2/29,True,True,2/33,False,False,True,True
41,42,83/1201,True,True,83/1371,False,False,True,True
41,43,84/1213,True,True,28/463,False,False,True,True
41,44,17/245,True,True,85/1407,False,False,True,True
41,45,86/1237,True,True,86/1425,False,False,True,True
41,46,87/1249,True,True,29/481,False,False,True,True
41,47,88/1261,True,True,88/1461,False,False,True,True
41,48,89/1273,True,True,89/1479,False,False,True,True
41,49,18/257,True,True,30/499,False,False,True,True
41,50,91/1297,True,True,91/1515,False,False,True,True
41,51,92/1309,True,True,92/1533,False,False,True,True
41,52,93/1321,True,True,31/517,False,False,True,True
41,53,94/1333,True,True,94/1569,False,False,True,True
41,54,19/269,True,True,95/1587,False,False,True,True
41,55,96/1357,True,True,32/535,False,False,True,True
41,56,97/1369,True,True,97/1623,False,False,True,True
41,57,98/1381,True,True,98/1641,False,False,True,True
41,58,99/1393,True,True,33/553,False,False,True,True
41,59,20/281,True,True,100/1677,False,False,True,True
41,60,101/1417,True,True,101/1695,False,False,True,True
41,61,102/1429,True,True,34/571,False,False,True,True
41,62,103/1441,True,True,103/1731,False,False,True,True
41,63,104/1453,True,True,104/1749,False,False,True,True
41,64,21/293,True,True,35/589,False,False,True,True
42,0,1/17,False,False,1/15,True,True,True,True
42,1,43/726,False,False,43/648,True,True,True,True
42,2,22/369,False,False,22/333,True,True,True,True
42,3,3/50,False,False,5/76,True,True,True,True
42,4,23/381,False,False,23/351,True,True,True,True
42,5,47/774,False,False,47/720,True,True,True,True
42,6,8/131,False,False,8/123,True,True,True,True
42,7,7/114,False,False,7/108,True,True,True,True
42,8,5/81,False,False,25/387,True,True,True,True
42,9,17/274,False,False,17/264,True,True,True,True
42,10,26/417,False,False,26/405,True,True,True,True
42,11,53/846,True,True,53/828,True,True,True,True
42,12,9/143,True,True,3/47,True,True,True,True
42,13,11/174,True,True,55/864,True,True,True,True
42,14,4/63,True,True,4/63,True,True,True,True
42,15,19/298,True,True,19/300,True,True,True,True
42,16,29/453,True,True,29/459,True,True,True,True
42,17,59/918,True,True,59/936,True,True,True,True
42,18,2/31,True,True,10/159,True,True,True,True
42,19,61/942,True,True,61/972,True,True,True,True
42,20,31/477,True,True,31/495,True,True,True,True
42,21,3/46,True,True,1/16,True,True,True,True
42,22,32/489,True,True,32/513,False,False,True,True
42,23,13/198,True,True,65/1044,False,False,True,True
42,24,11/167,True,True,11/177,False,False,True,True
42,25,67/1014,True,True,67/1080,False,False,True,True
42,26,34/513,True,True,34/549,False,False,True,True
42,27,23/346,True,True,23/372,False,False,True,True
42,28,1/15,True,True,5/81,False,False,True,True
42,29,71/1062,True,True,71/1152,False,False,True,True
42,30,12/179,True,True,4/65,False,False,True,True
42,31,73/1086,True,True,73/1188,False,False,True,True
42,32,37/549,True,True,37/603,False,False,True,True
42,33,5/74,True,True,25/408,False,False,True,True
42,34,38/561,True,True,38/621,False,False,True,True
42,35,11/162,True,True,11/180,False,False,True,True
42,36,13/191,True,True,13/213,False,False,True,True
42,37,79/1158,True,True,79/1296,False,False,True,True
42,38,8/117,True,True,40/657,False,False,True,True
42,39,27/394,True,True,9/148,False,False,True,True
42,40,41/597,True,True,41/675,False,False,True,True
42,41,83/1206,True,True,83/1368,False,False,True,True
42,42,2/29,True,True,2/33,False,False,True,True
42,43,17/246,True,True,85/1404,False,False,True,True
42,44,43/621,True,True,43/711,False,False,True,True
42,45,29/418,True,True,29/480,False,False,True,True
42,46,44/633,True,True,44/729,False,False,True,True
42,47,89/1278,True,True,89/1476,False,False,True,True
42,48,3/43,True,True,5/83,False,False,True,True
42,49,13/186,True,True,13/216,False,False,True,True
42,50,46/657,True,True,46/765,False,False,True,True
42,51,31/442,True,True,31/516,False,False,True,True
42,52,47/669,True,True,47/783,False,False,True,True
42,53,19/270,True,True,95/1584,False,False,True,True
42,54,16/227,True,True,16/267,False,False,True,True
42,55,97/1374,True,True,97/1620,False,False,True,True
42,56,7/99,True,True,7/117,False,False,True,True
42,57,33/466,True,True,11/184,False,False,True,True
42,58,10/141,True,True,50/837,False,False,True,True
42,59,101/1422,True,True,101/1692,False,False,True,True
42,60,17/239,True,True,17/285,False,False,True,True
42,61,103/1446,True,True,103/1728,False,False,True,True
42,62,52/729,True,True,52/873,False,False,True,True
42,63,1/14,True,True,5/84,False,False,True,True
42,64,53/741,True,True,53/891,False,False,True,True
